user_id,movie_id,rating,timestamp,cluster
459,1039,3,879564915,7
610,477,2,888703475,13
717,331,3,884641681,77
627,554,2,879531557,83
684,204,4,875812299,24
527,14,2,879456663,9
472,895,4,892790628,44
648,505,4,884796652,25
460,515,5,882912418,41
629,202,4,880117635,24
271,1120,2,885847800,79
200,405,3,884127370,88
152,121,5,880149166,16
23,541,4,876785720,48
655,294,3,887425103,51
710,264,2,882063564,5
474,659,5,887925187,90
682,761,4,888521090,54
536,151,3,882318442,93
445,818,1,891200656,69
457,185,5,882397375,17
369,358,3,889428228,36
727,1217,3,883711965,29
219,631,5,889403559,30
653,550,3,890181186,83
622,233,4,882670423,53
531,286,5,887048741,52
595,824,3,886921748,69
557,180,5,881179653,17
291,11,4,874835024,9
712,746,4,874730085,47
314,731,4,877892099,89
707,151,4,880059810,93
624,260,2,879792251,10
496,1060,1,876071243,78
474,26,4,887927509,67
747,486,5,888732609,63
588,588,4,890023692,59
181,864,2,878962774,22
363,161,4,891496753,93
22,1000,3,878886333,7
648,403,4,884882802,4
280,203,4,891701530,24
22,566,3,878888145,74
620,404,4,889988232,88
653,742,3,886052040,47
747,1375,4,888732571,85
344,118,3,884900353,16
648,1376,2,884367180,85
656,303,4,892318553,73
203,742,3,880434882,47
195,451,5,875771441,71
551,282,5,892777092,65
537,310,3,886028647,34
639,275,4,891239492,23
606,428,3,880927247,40
655,1221,3,891585477,29
499,251,5,882996735,57
699,319,3,883279146,96
58,773,4,884304790,54
508,230,2,883768706,53
378,663,3,880046437,90
301,271,4,882075473,5
393,501,3,889729614,25
639,300,3,891238790,73
227,240,1,879035934,61
672,476,5,879789462,13
711,340,5,886030557,91
668,29,3,881605433,67
99,282,3,885678753,65
741,399,2,891457456,4
458,474,4,886397109,13
630,930,3,885667551,43
678,7,4,879544952,9
316,89,1,880854197,37
699,977,2,879147550,33
561,589,3,885807510,59
665,249,5,884290608,57
374,975,4,880936113,33
452,615,3,875261350,38
597,235,4,875340062,61
664,234,3,876526554,61
311,944,4,884366439,43
650,163,3,891386878,93
627,597,3,879531557,87
698,603,4,886366770,26
727,1231,3,883713082,29
447,11,4,878856208,9
181,1319,1,878962120,94
690,1207,3,881180138,29
664,47,4,876525076,80
605,176,4,879426339,6
146,1293,5,891458080,94
568,213,4,877907835,68
703,117,4,875242814,16
668,333,3,881524020,77
486,150,3,879874838,93
620,118,4,889987825,16
187,462,5,879466062,84
622,217,4,882671185,68
458,203,5,886396460,24
385,1008,4,879440628,7
650,154,3,891381993,93
417,168,4,879647355,6
602,181,5,888638547,17
433,246,4,880585885,57
600,269,4,888451388,5
682,83,3,888517011,37
747,783,1,888732921,42
537,81,3,886031106,37
711,692,3,879993150,8
563,181,4,880507374,17
611,299,1,891636223,73
374,637,4,882159237,92
5,250,3,875635265,57
59,402,4,888206296,4
63,473,2,875747635,81
537,337,3,886029526,91
715,174,4,875963306,6
332,56,5,888098256,80
305,713,4,886323115,21
11,504,3,891905856,25
97,133,1,884239655,19
305,198,4,886322838,24
316,44,4,880853881,80
658,56,5,875148108,80
714,121,4,892777903,16
650,82,3,891381585,37
740,289,4,879523187,76
561,657,4,885807235,82
736,532,4,878709365,49
496,186,4,876065558,17
493,405,2,884130619,88
665,195,3,884294819,58
393,393,3,889731064,12
526,475,5,885682635,13
102,73,3,892992297,27
588,638,4,890024289,92
474,44,3,887926998,80
33,339,3,891964111,91
401,315,4,891031464,96
587,271,4,892871310,5
749,188,3,878848302,58
659,269,4,891331825,5
653,204,4,878867093,24
387,22,5,886483049,67
645,228,3,892053748,53
291,246,5,874834481,57
651,286,4,879348880,52
615,631,4,879448843,30
632,234,3,879457641,61
541,588,4,883874682,59
249,403,4,879640998,4
139,288,4,879537918,76
561,183,5,885807215,17
715,150,4,875961898,93
710,751,3,882860806,47
271,815,3,885848153,66
10,170,4,877889333,6
698,659,3,886367013,90
690,794,3,881180543,42
648,125,2,882211654,19
256,182,4,882164479,17
758,347,3,885257453,70
374,1218,2,881291426,29
59,179,5,888204996,17
457,180,5,882396989,17
632,510,5,879459738,20
405,91,2,885548932,1
573,174,4,885844431,6
607,475,4,883879811,13
22,144,5,878887680,64
391,490,4,877399658,63
49,85,3,888068934,37
292,491,4,881105318,63
659,177,5,891384850,17
486,1120,3,879875465,79
749,1337,3,882804605,94
658,527,5,875147800,32
363,248,5,891499595,57
655,293,4,887650683,51
671,241,5,884035686,61
655,1140,3,887474699,79
599,319,2,880951046,96
610,117,4,888704000,16
436,111,4,887771773,16
655,167,4,888474713,6
604,448,5,883668261,71
568,494,4,877907835,62
749,735,5,878847716,89
378,780,2,880334241,42
655,1602,3,891817435,98
450,709,3,882371826,21
440,198,4,891577843,24
592,479,4,882956668,13
142,294,3,888640054,51
145,826,2,875271312,69
399,455,4,882340924,55
334,537,4,891547995,48
407,257,4,884202243,10
399,332,3,882340242,77
716,133,5,879795239,19
344,86,4,884901129,37
655,346,4,888474713,70
417,5,4,879648593,9
132,251,4,891278996,57
575,304,2,878146638,73
207,125,4,877878688,19
194,1408,1,879555267,85
468,121,4,875280628,16
537,670,2,886031342,90
627,405,3,879531458,88
58,367,5,892243053,18
436,790,3,887770428,42
741,69,4,891018550,27
88,880,3,891037466,22
537,1113,3,886031606,79
749,154,5,878847988,93
716,144,2,879795467,64
557,96,5,881179653,1
312,427,5,891698224,40
747,116,4,888639318,16
457,257,3,882393036,10
350,89,4,882347465,37
727,569,2,883713286,74
84,273,4,883452086,23
430,42,3,877226568,80
399,385,3,882344597,46
715,1011,4,875962524,7
344,13,3,884899768,9
655,654,3,887474077,82
676,1654,1,892685960,98
595,181,5,886921199,17
524,558,4,884634533,15
405,1297,1,885546577,94
749,406,4,881072892,88
223,1088,4,891550326,78
279,1027,4,891208908,7
78,93,4,879633766,1
119,826,4,874775580,69
527,283,4,879456405,65
633,121,3,875325168,16
405,173,5,885544798,6
43,367,4,883956494,18
82,546,3,876311423,35
590,286,5,879439645,52
742,109,1,881335960,16
733,1009,2,879536723,7
272,238,5,879455143,61
748,22,4,879455126,67
314,1012,4,877886584,7
457,658,4,882398308,90
130,321,5,874953291,99
682,204,3,888521413,24
594,319,3,874780864,96
682,1232,2,888517896,29
737,222,3,884315127,11
474,648,4,887926804,82
727,432,2,883711298,14
230,498,5,880484755,62
393,369,3,887745174,2
515,687,3,887659718,8
363,325,1,891494012,50
332,38,2,888360488,80
359,323,3,886453431,99
650,63,2,891388294,27
181,1117,2,878962585,79
749,151,5,878846783,93
716,443,4,879796381,56
92,49,3,875907416,80
707,525,3,886286999,32
478,1,4,889387931,9
676,962,4,892686525,33
393,135,1,887747108,19
718,1048,2,883349363,78
741,435,4,891455353,3
159,25,5,880557112,67
311,1217,3,884365686,29
561,956,4,885809336,43
407,393,2,876344736,12
393,5,3,887746849,9
595,880,3,886920819,22
374,240,1,880394301,61
678,924,2,879544397,43
148,234,3,877020297,61
758,135,5,881974742,19
311,393,4,884366066,12
630,322,3,885666211,99
732,300,4,882589552,73
627,76,3,879530173,37
588,959,5,890026459,33
344,494,4,884901210,62
307,178,3,877118976,17
476,648,4,883364295,82
291,783,2,875087432,42
630,96,4,885668277,1
731,378,1,886187652,95
403,222,5,879786190,11
642,575,3,886454901,28
646,300,3,888528418,73
423,329,3,891394952,50
724,266,1,883758119,5
595,820,2,886921870,69
535,1136,4,879618465,79
514,26,3,875463595,67
627,11,4,879529702,9
104,1028,2,888465818,7
160,1142,5,876768609,79
451,1022,4,879012858,7
608,487,4,880406032,63
737,47,3,884314970,80
63,284,3,875747581,52
102,219,2,888803149,68
559,393,2,891035917,12
592,193,5,882955948,58
436,182,5,887769150,17
435,1061,3,884134754,78
624,1016,3,879793582,7
6,308,3,883600445,34
738,175,4,875349968,6
427,304,4,879700850,73
198,480,4,884207239,75
670,15,4,877975200,9
698,307,4,886365629,34
486,129,4,879874939,19
549,118,4,881672479,16
721,302,3,877137358,73
694,654,4,875727099,82
69,197,5,882145548,24
555,121,3,879962551,16
535,1045,4,879617663,78
683,187,5,893286501,58
608,660,5,880406800,90
617,648,3,883789080,82
435,569,3,884134019,74
286,386,3,877534975,46
58,405,2,892242047,88
458,117,4,886394623,16
449,248,4,879958888,57
661,48,4,876016726,80
49,396,4,888067482,12
276,1482,4,874791383,85
194,737,4,879553003,89
472,226,5,875982867,11
731,168,1,886185744,6
167,513,4,892738385,41
353,270,2,891402358,5
588,475,2,890015684,13
658,844,3,875145667,72
707,269,4,882200810,5
5,145,1,875720830,64
592,844,4,882608021,72
712,431,3,874730552,14
524,47,2,884635136,80
623,181,5,891032291,17
524,209,4,884634755,86
642,8,5,885603662,9
537,495,2,886031678,62
537,510,3,886031575,20
545,575,3,879900985,28
110,184,1,886988631,17
405,420,5,885548785,31
159,1258,1,884026823,29
608,61,5,880404693,27
655,475,3,887693376,13
92,202,3,875653805,24
537,1245,3,886030051,29
632,17,3,879459573,67
234,712,2,892336077,21
561,443,4,885809197,56
655,1288,3,887523427,94
466,292,4,890284651,51
294,1254,3,889242661,29
125,144,5,879454197,64
435,172,5,884132619,6
682,942,2,888517324,43
619,1231,2,885954215,29
89,1119,3,879459884,79
551,747,3,892783025,47
694,98,5,875726886,1
28,447,3,881961532,71
758,298,4,880672727,73
714,597,3,892777533,87
538,28,3,877107491,67
59,197,5,888205462,24
629,301,3,880115922,73
715,58,4,875964131,80
429,493,4,882385663,62
487,88,4,884024901,37
625,134,4,891263665,19
140,245,3,879013720,57
608,300,1,880402327,73
95,237,2,879192708,61
468,372,2,875301098,2
667,313,3,891034404,34
511,682,4,890004844,60
719,223,5,879360442,11
757,161,3,888468909,93
599,888,5,880951249,22
459,108,1,879563796,16
352,86,4,884290505,37
659,192,4,891384372,58
642,82,5,885602285,37
458,58,5,886396140,80
431,302,3,877844062,73
397,172,5,885350381,6
211,64,3,879460213,27
37,405,4,880915565,88
303,93,5,879467223,1
682,3,3,888519113,9
207,9,4,880911845,9
738,265,4,892957967,5
543,761,2,876105554,54
399,307,3,882340264,34
104,926,1,888465936,43
90,530,3,891385522,49
644,1620,4,889077247,98
448,301,1,891888099,73
463,926,1,890453075,43
488,50,4,891293974,80
588,658,5,890025751,90
495,161,4,888634746,93
720,304,4,891262697,73
437,143,5,880141528,64
712,584,4,874730342,28
682,802,2,888521047,66
698,275,4,886366558,23
234,99,5,892333573,1
538,82,4,877107558,37
757,100,3,888444056,1
692,412,4,876954196,0
727,949,3,883711616,43
407,258,4,884197027,10
696,689,1,886404208,8
566,230,2,881650123,53
64,141,4,889739517,64
468,462,4,875288196,84
758,517,3,881976377,41
244,1119,5,880606993,79
705,300,5,883426780,73
405,1499,1,885549407,85
262,90,4,879795270,37
587,316,4,892870992,96
711,283,4,876185788,65
346,403,3,874950383,4
264,93,5,886123993,1
301,145,3,882078040,64
664,636,3,876526631,92
385,37,4,880013483,67
479,688,1,887064434,8
181,1102,1,878963381,79
606,216,5,880925579,68
207,461,3,878104017,84
671,327,1,875387273,50
506,210,5,885135737,86
557,50,4,881095916,80
655,1061,2,887428623,78
279,845,1,888426577,72
592,825,1,882608795,69
758,127,5,880672637,19
514,169,5,875308734,6
462,272,5,886365142,23
303,246,5,879544515,57
707,165,3,886285939,6
536,210,5,882359477,86
722,300,3,891279945,73
663,287,5,889492720,52
232,423,4,888549595,45
750,301,4,879445911,73
749,1089,3,882804586,78
696,312,4,886404322,34
298,196,4,884182891,58
703,458,3,875242935,55
617,444,4,883789590,56
716,588,4,879795606,59
716,181,4,879793221,17
758,258,4,880672230,10
279,1170,1,891209102,97
244,1095,2,880605333,79
551,44,4,892777825,80
611,268,5,891636192,5
354,520,3,891217811,39
747,303,5,888638091,73
756,99,3,874829258,1
690,523,4,881177430,39
92,1,4,875810511,9
619,879,4,885953743,22
51,144,5,883498894,64
237,187,3,879376553,17
201,202,3,884112747,24
655,319,3,888685879,96
749,73,4,878849586,27
303,653,4,879466937,82
603,294,4,891956330,51
620,423,5,889988168,45
284,903,4,885329238,44
495,431,5,888632546,14
608,174,3,880406506,6
224,54,3,888104313,80
694,517,4,875727926,41
693,300,2,875481397,73
206,1176,1,888180049,97
665,357,4,884293979,36
323,1012,4,878739594,7
705,932,5,883427339,43
256,82,5,882164559,37
607,222,3,883879613,11
648,71,3,884368165,27
560,270,4,879975173,5
579,381,3,880952360,95
293,179,4,888905898,17
642,627,3,885606581,30
593,423,4,875671505,45
619,127,4,885953778,19
655,772,3,887426972,54
587,270,4,892871171,5
158,29,3,880134607,67
90,699,4,891385298,8
498,631,3,881957905,30
655,19,2,887472719,67
524,432,1,884636151,14
308,615,3,887739213,38
73,433,4,888626437,14
459,879,4,879561630,22
201,97,2,884140115,1
757,7,4,888444826,9
234,550,2,892334883,83
627,631,3,879529885,30
741,94,3,891457483,1
217,1034,3,889070266,7
342,421,3,875319435,45
663,321,5,889491739,99
592,752,4,888553156,47
715,156,4,875964438,93
641,484,5,879370299,75
479,89,4,879460959,37
712,49,3,874956872,80
478,975,4,889388229,33
592,223,5,882955863,11
484,181,5,881254239,17
58,210,4,884305042,86
741,1029,1,891457506,7
676,315,4,892685224,96
398,13,3,875652318,9
709,265,4,879846489,5
653,423,2,880152039,45
398,399,4,875721702,4
642,417,3,886568791,31
606,749,4,888333338,47
758,272,4,884413293,23
733,1129,4,879535338,79
293,47,3,888907061,80
82,304,3,884713664,73
480,511,4,891208599,20
592,900,4,887257094,44
320,833,1,884748904,69
450,500,4,882376188,25
566,202,4,881650551,24
699,234,3,878883172,61
741,1090,1,891455880,78
642,1140,4,886569732,79
405,955,1,885549308,43
762,302,5,878718810,73
610,313,4,888702841,34
650,608,4,891369520,26
569,281,3,879793466,65
271,202,4,885849025,24
374,467,4,880395735,81
56,89,4,892676314,37
478,134,2,889397467,19
100,886,3,891375522,22
157,120,1,886891243,16
650,501,3,891385980,25
493,239,5,884131952,61
498,137,3,881954357,64
372,56,4,876869445,80
543,252,3,889308778,57
731,510,1,886186091,20
629,87,5,880117635,37
642,974,3,886569765,33
487,82,5,883446252,37
450,396,2,882469941,12
648,447,5,884883578,71
592,853,5,882956201,72
121,744,3,891388936,47
479,751,4,889125759,47
758,597,2,881978805,87
291,204,4,874871736,24
479,651,5,889125921,82
466,1176,5,890284651,97
744,127,5,881171481,19
92,55,3,875654245,80
65,87,5,879217689,37
312,177,3,891698832,17
626,264,1,878771476,5
593,15,4,875659636,9
405,1195,1,885549590,97
314,790,4,877889698,42
738,22,3,875349713,67
699,271,3,880695324,5
712,796,4,874957268,42
622,385,5,882592421,46
385,727,1,879443102,89
95,196,4,879198354,58
463,1017,2,877385731,7
303,132,5,879466966,19
472,1002,4,883904649,7
374,468,4,880396359,81
417,465,4,879648079,84
721,258,3,877135269,10
280,76,2,891700699,37
524,472,3,884323500,81
711,1221,4,879994777,29
400,332,2,885676526,77
664,708,4,876525077,21
474,207,4,887925751,86
450,202,4,882397223,24
249,1069,5,879572890,78
537,50,4,886030805,80
749,554,3,878849612,83
398,132,5,875716829,19
103,487,4,880421001,63
627,39,4,879530408,80
182,178,5,876435434,17
731,192,5,886182457,58
376,154,4,879434558,93
650,673,3,891369924,60
704,180,4,891397491,17
121,1194,4,891388210,97
305,287,3,886324097,52
758,235,5,881978274,61
65,655,4,879216769,82
398,403,4,875657734,4
534,3,4,877808031,9
435,81,3,884131661,37
268,655,4,875309486,82
437,87,3,880140891,37
747,650,4,888639014,82
339,7,4,891032952,9
736,255,1,878709025,10
683,308,3,893284420,34
514,173,5,875462826,6
476,692,3,883364143,8
536,1140,1,882364876,79
478,1221,2,889398645,29
253,659,5,891628358,90
753,673,1,891402379,60
116,539,2,886309573,48
539,236,3,879788345,61
518,412,1,876824266,0
286,17,4,877531537,67
705,275,5,883427048,23
506,432,4,874873112,14
757,569,3,888467400,74
524,837,2,884637467,72
676,172,5,892686490,6
682,410,3,888521740,0
167,238,4,892738341,61
468,58,4,875288771,80
248,89,5,884535046,37
260,333,4,890618198,77
393,73,4,887746206,27
655,310,3,887473937,34
22,2,2,878887925,9
303,282,3,879467895,65
693,523,4,875482448,39
561,58,3,885809654,80
537,236,3,886029726,61
524,1124,3,884637528,79
548,100,5,891044304,1
588,404,3,890026656,88
763,28,3,878915765,67
189,990,3,893264849,33
442,294,2,883388120,51
599,948,4,880951281,43
311,487,4,884365519,63
498,675,4,881958414,60
617,475,1,883789294,13
313,636,4,891028241,92
279,797,4,875744512,42
622,215,3,882592523,68
711,345,4,884485683,70
495,385,3,888633042,46
495,505,5,888633473,25
540,250,4,882157172,57
536,419,3,882360993,31
425,188,3,878738386,58
51,172,5,883498936,6
346,216,3,874949011,68
362,1025,2,885019746,7
566,511,4,881649445,20
343,582,3,876404836,28
12,98,5,879959068,1
464,321,4,878354680,99
342,294,3,874984067,51
659,648,3,891332006,82
393,620,4,887745199,38
657,346,4,884238162,70
175,11,5,877107339,9
758,587,4,881978635,59
690,79,4,881179809,37
734,591,4,891022977,59
655,326,2,888474742,50
598,308,4,886710612,34
3,326,2,889237224,50
648,430,5,884881563,14
524,124,5,884322113,19
764,86,3,876246358,37
537,294,1,886029083,51
276,1074,3,877934446,78
552,748,4,879220651,47
390,1296,2,879693770,94
638,636,3,876695108,92
767,1068,4,891462829,78
393,42,4,889554976,80
545,82,4,879899266,37
393,1337,3,887745380,94
383,1005,3,891193072,7
681,259,2,885409882,10
738,127,4,892957753,19
524,94,2,884637245,1
276,582,3,874787407,28
429,435,4,882385636,3
100,294,4,891375313,51
551,627,3,892783906,30
639,427,4,891239064,40
148,135,5,877016514,19
655,612,3,888474456,38
676,245,4,892685592,57
414,325,3,884999193,50
454,162,3,888267315,93
548,282,4,891415384,65
737,175,5,884315246,6
763,588,4,878918213,59
62,13,4,879372634,9
536,1115,5,882318369,79
92,245,4,877966971,57
469,490,5,879524485,63
365,326,2,891303614,50
537,628,2,886030177,30
705,174,5,883427640,6
721,50,5,877138584,80
47,289,4,879439040,76
561,946,3,885810813,43
587,353,2,892871706,36
648,1003,4,884882375,7
620,8,3,889988121,9
655,320,5,888474456,96
537,975,3,886030281,33
1,106,4,875241390,1
712,568,5,874730491,74
648,410,2,884882375,0
741,54,3,891455610,80
536,190,5,882359431,58
498,293,4,881955189,51
153,172,1,881371140,6
8,187,4,879362123,58
743,15,3,881277855,9
538,12,4,877107633,9
313,568,4,891015114,74
757,651,4,888445279,82
374,846,2,883627509,72
543,180,4,874866208,17
717,980,4,884642268,33
332,833,5,887938556,69
682,809,2,888522755,66
320,195,5,884749255,58
541,585,2,883866114,59
527,91,2,879455873,1
608,172,1,880405927,6
484,222,5,883402900,11
668,97,2,881702632,1
622,31,3,882669594,67
262,172,2,879791875,6
376,288,3,879454598,76
568,772,1,877906995,54
561,608,3,885809119,26
715,426,5,875964104,40
457,14,4,882393457,9
518,476,4,876823324,13
293,510,3,888905716,20
592,8,5,882955582,9
524,612,3,884635204,38
527,528,3,879456104,32
727,1657,3,883711991,98
457,458,3,882393765,55
732,873,5,882589845,22
767,486,4,891462560,63
181,628,3,878962392,30
480,1388,4,891207665,85
16,302,5,877716993,73
620,91,2,889988069,1
234,836,4,892317967,69
628,361,5,880776981,36
645,209,5,892053483,86
655,1436,2,888474679,85
458,286,4,886396637,52
551,195,5,892777052,58
727,1047,2,883709750,78
397,223,4,885350132,11
728,871,2,879443321,22
769,269,5,885422510,5
648,225,1,882212527,11
87,709,3,879876812,21
21,437,1,874951858,3
566,215,3,881650739,68
188,591,5,875072674,59
425,200,4,878738854,24
417,640,5,879648742,92
684,402,3,878759310,4
230,504,3,880485136,25
577,566,4,880474216,74
720,995,4,891262762,33
628,173,3,880777167,6
448,327,2,891888367,50
472,672,4,875982771,60
699,1129,3,878882319,79
320,946,5,884751462,43
450,530,3,887661843,49
237,498,4,879376698,62
665,1225,2,884294286,29
311,494,4,884364593,62
486,1197,4,879874582,97
275,169,3,875154535,6
547,340,4,891282757,91
606,91,5,880926610,1
23,655,3,874787330,82
244,609,3,880607154,26
551,572,1,892784672,74
691,98,4,875543281,1
421,129,5,892241459,19
271,511,5,885848736,20
650,755,3,891386187,47
577,28,5,880472077,67
639,660,2,891239271,90
75,831,3,884051056,69
622,64,5,882669391,27
437,514,4,880140369,41
514,7,5,875309415,9
744,603,5,881170528,26
323,762,4,878739488,54
233,521,5,877663071,39
536,403,3,882360496,4
717,301,4,884641717,73
561,157,4,885808053,93
750,331,4,879446114,77
354,487,3,891217298,63
230,622,3,880485380,38
582,477,4,882961540,13
91,735,4,891439503,89
704,429,4,891397366,40
671,986,2,884035173,33
429,288,3,882387685,76
324,292,3,880575045,51
584,109,4,885778204,16
524,895,4,884320358,44
561,95,2,885809605,1
145,1046,4,888398702,78
59,1111,5,888204758,79
101,820,3,877136954,69
648,662,3,884368485,90
293,371,2,888906906,2
407,8,5,875042425,9
331,1199,1,877196634,97
495,265,5,888633316,5
537,385,2,886032098,46
431,690,3,877844183,8
587,310,3,892870992,34
82,133,4,878769410,19
454,169,4,888266955,6
709,200,4,879848053,24
655,979,3,888893279,33
276,1140,2,874791894,79
610,153,5,888703766,93
212,86,4,879303830,37
715,252,1,875962049,57
344,269,4,884814359,5
474,462,4,887925497,84
744,237,4,881171907,61
548,748,3,891043910,47
88,898,4,891037859,44
727,153,4,883710856,93
487,772,3,883530885,54
605,276,4,879365773,23
551,315,5,892775389,96
758,810,3,881980195,66
606,200,5,880923862,24
188,1041,3,875072328,78
1,167,2,878542383,6
496,485,3,876065477,75
472,540,3,875982239,48
450,427,5,882371415,40
344,95,4,884901180,1
119,1016,5,874775262,7
715,732,3,875964179,89
463,319,1,889936589,96
462,323,2,886365837,99
731,183,1,886185744,17
756,550,2,874829152,83
719,660,5,879360493,90
650,510,3,891371090,20
417,216,3,879647298,68
659,23,5,891332006,67
501,845,3,883348036,72
318,732,5,884496267,89
301,1013,3,882075286,7
699,151,3,878882002,93
545,96,5,879899233,1
543,479,4,874866208,13
709,187,5,879847945,58
749,23,3,878849176,67
682,127,5,888517011,19
490,302,4,875428765,73
26,840,2,891386049,72
642,1063,3,885603740,78
339,549,4,891034040,83
661,514,3,876013398,41
452,88,2,875559842,37
457,239,5,882397267,61
597,283,5,875340010,65
664,649,4,876525044,82
266,245,1,892257446,57
680,121,3,876816268,16
16,158,4,877727280,93
620,15,5,889987210,9
227,127,4,879035387,19
693,428,3,875484763,40
280,1099,5,891701114,79
704,50,5,891397262,80
605,831,1,879429729,69
629,172,5,880117333,6
464,302,5,878354626,73
755,319,3,882569801,96
279,1028,4,875296104,7
408,1296,4,889679901,94
498,435,3,881956363,3
653,313,4,890180685,34
627,58,5,879529958,80
758,431,3,881977309,14
405,367,1,885547222,18
224,92,1,888103812,1
385,520,3,879441599,39
753,79,4,891401665,37
731,357,5,886187538,36
771,762,2,880659970,54
644,328,4,889076222,50
450,481,5,882373231,75
711,1014,4,886030873,7
386,825,4,877655146,69
318,540,4,884498141,48
435,250,4,884134290,57
119,252,3,874780832,57
294,1089,2,877820132,78
653,197,3,878854332,24
457,450,4,882392853,71
514,430,4,875462901,14
49,1036,2,888069304,7
659,196,4,891384888,58
659,153,4,891045891,93
650,515,4,891369678,41
312,506,4,891699121,20
200,95,5,884128979,1
738,210,5,892844112,86
659,794,3,891386910,42
527,462,3,879455707,84
276,890,3,880913460,44
6,153,4,883603013,93
669,174,3,891260369,6
454,15,2,881960029,9
101,1009,2,877136598,7
450,936,5,889569270,43
145,892,2,885557505,44
768,173,5,883835053,6
715,12,4,875963657,9
298,284,4,884126240,52
619,281,4,885954133,65
175,50,5,877107138,80
758,892,2,883190434,44
399,72,4,882350323,27
682,808,4,888517762,66
230,405,4,880485634,88
566,288,3,881650627,76
716,82,5,879796138,37
695,319,5,888806056,96
196,411,4,881252090,0
89,709,3,879459980,21
669,427,4,892550137,40
717,290,3,884642738,76
119,137,5,886176486,64
601,840,2,876347599,72
1,115,5,878541637,16
773,169,5,888539232,6
627,510,4,879529730,20
236,427,5,890118153,40
108,931,2,879880190,43
606,183,5,880926162,17
724,690,1,883757468,8
577,118,3,880471658,16
627,582,3,879529916,28
189,661,4,893265569,90
624,181,4,879792378,17
64,228,4,889739438,53
129,906,5,883245310,44
749,879,4,878846449,22
655,904,5,887473639,44
758,7,5,881975243,9
734,198,1,891022734,24
551,95,5,892783791,1
762,116,1,878719186,16
42,523,5,881107375,39
286,741,4,876521887,47
436,1058,4,887770547,78
514,48,4,875318114,80
184,396,3,889910326,12
524,484,4,884634646,75
749,144,5,878847835,64
508,132,5,883767279,19
487,1440,4,884045494,85
387,27,1,886483252,67
346,3,3,875265392,9
308,134,5,887737686,19
714,477,2,892777408,13
234,770,4,892335920,54
578,1264,3,890939815,29
624,591,3,879792557,59
655,124,3,887426087,19
763,88,4,878918486,37
425,2,2,878738757,9
495,523,5,888632155,39
757,226,3,888467038,11
716,491,4,879794934,63
90,1005,2,891383912,7
340,584,3,884991369,28
686,99,5,879546553,1
506,294,4,877861414,51
585,584,3,891286256,28
288,632,4,886373591,30
467,1,4,879532459,9
545,379,4,879900010,95
561,790,1,885810538,42
608,427,4,880403765,40
135,327,4,879857575,50
291,245,2,874805577,57
619,188,4,885954158,58
158,283,5,880132421,65
665,315,4,884697720,96
487,566,4,883529540,74
339,568,3,891035061,74
374,11,4,880395202,9
413,303,5,879968793,73
656,346,3,892318488,70
59,622,4,888206015,38
648,929,4,882211066,43
747,173,3,888640862,6
664,77,3,876526631,37
234,357,4,892333573,36
551,227,5,892783488,53
435,219,5,884133691,68
577,739,3,880474871,89
734,174,4,891025247,6
738,191,4,875350086,58
466,327,3,890282956,50
765,285,5,880346694,52
452,66,4,885816884,27
234,607,4,892079140,26
134,302,2,891732150,73
655,50,4,887425458,80
519,264,2,883248251,5
56,385,4,892676429,46
543,742,3,874861699,47
440,300,3,891546785,73
426,178,4,879444080,17
667,527,4,891035121,32
360,661,5,880356131,90
450,73,3,887661438,27
749,403,4,878849903,4
551,1047,4,892785264,78
541,527,3,883864638,32
547,345,5,891282555,70
405,564,1,885547606,74
716,1,5,879793192,9
233,504,5,877663128,25
318,14,4,884471030,9
211,205,5,879459952,24
712,110,5,874956956,16
727,155,3,883712068,93
490,117,1,875427948,16
558,20,5,879436396,67
648,520,4,884367538,39
561,515,3,885807215,41
363,946,4,891498510,43
275,434,3,880315396,3
176,508,3,886047879,20
664,484,5,878090705,75
302,294,1,879436911,51
249,31,4,879572688,67
682,15,4,888523581,9
495,101,5,888632943,1
492,137,4,879969670,64
378,220,2,880044944,11
124,195,4,890399864,58
286,340,4,879780905,91
715,239,4,875963867,61
582,455,1,882961481,55
710,265,4,883705484,5
70,289,3,884066399,76
113,245,3,875325377,57
749,11,5,878848189,9
84,286,5,883449271,52
766,451,2,891310824,71
669,310,4,892549126,34
756,117,4,874828826,16
476,655,4,883365019,82
756,178,5,874831383,17
102,541,2,888801673,48
704,178,5,891397535,17
531,751,4,887048836,47
487,31,5,883446685,67
200,323,3,884125973,99
758,177,5,881974823,17
707,903,3,886285216,44
665,185,4,884294200,17
706,628,4,880997412,30
720,906,4,891262697,44
340,274,4,884991618,23
588,645,5,890024488,92
576,15,4,886985104,9
435,7,4,884131597,9
606,298,4,880920725,73
731,487,4,886184682,63
198,27,2,884208595,67
600,172,4,888451665,6
63,287,3,875747829,52
471,932,5,889828027,43
748,48,4,879455083,80
506,208,4,874873423,86
573,685,3,885843779,60
393,51,4,887746456,80
244,710,3,880607034,21
378,393,3,880057018,12
30,321,4,875988547,99
669,118,2,892549838,16
98,435,5,880498967,3
293,686,3,888906869,8
279,977,4,875297281,33
268,652,4,875309232,82
758,1142,5,880672766,79
452,136,4,875266060,19
699,1143,3,879146941,79
429,642,4,882386600,92
600,515,5,888451492,41
725,264,1,876103811,5
464,16,4,878355211,9
764,223,3,876244625,11
320,176,4,884749255,6
715,250,2,875962806,57
